"","subnum","condition","task","order","trial","interference","date","max","exponent","threshold","correct","rt1","rt2","r","addends","sum","digits","int_score","trial_time","dot","dob","age","gender","abacus_q","finger.counter","male","gender.12"
"1588",13,"interference","interference",4,5,1,"20140207T162848",3.74,1.2,3,1,2.51,3.04,9,1,9,"1  5  3",85,5.47,"2/7/14","10/18/01",12.31506849,"F","",0,0,1
"1589",13,"interference","interference",4,6,1,"20140207T162848",5.28,1.2,4,0,16.92,17.66,13,1,12,"2  5  5",90,20.1,"2/7/14","10/18/01",12.31506849,"F","",0,0,1
"1590",13,"interference","interference",4,7,1,"20140207T162848",3.74,1.2,3,1,1.61,3.59,8,1,8,"1  2  5",101,5.89,"2/7/14","10/18/01",12.31506849,"F","",0,0,1
"1591",13,"interference","interference",4,8,1,"20140207T162848",5.28,1.2,4,1,2.33,3.09,14,1,14,"5  4  5",85,5.73,"2/7/14","10/18/01",12.31506849,"F","",0,0,1
"1592",13,"interference","interference",4,9,1,"20140207T162848",6.9,1.2,5,1,1.82,2.72,16,1,16,"7  7  2",94,5.17,"2/7/14","10/18/01",12.31506849,"F","",0,0,1
"1593",13,"interference","interference",4,10,1,"20140207T162848",8.59,1.2,6,1,1.79,2.48,13,1,13,"3  1  9",98,4.9,"2/7/14","10/18/01",12.31506849,"F","",0,0,1
"1594",13,"interference","interference",4,11,1,"20140207T162848",10.3,1.2,7,1,4.26,4.77,23,1,23,"7  7  9",80,7.39,"2/7/14","10/18/01",12.31506849,"F","",0,0,1
"1595",13,"interference","interference",4,12,1,"20140207T162848",12.1,1.2,8,1,13.38,14.07,35,1,35,"12  11  12",77,16.5,"2/7/14","10/18/01",12.31506849,"F","",0,0,1
"1596",13,"interference","interference",4,13,1,"20140207T162848",14,1.2,9,0,19.59,20.33,34,1,35,"11  15   9",55,23,"2/7/14","10/18/01",12.31506849,"F","",0,0,1
"1597",13,"interference","interference",4,14,1,"20140207T162848",12.1,1.2,8,1,3.66,4.2,20,1,20,"4  11   5",78,6.81,"2/7/14","10/18/01",12.31506849,"F","",0,0,1
"1598",13,"interference","interference",4,15,1,"20140207T162848",14,1.2,9,0,9.75,10.36,31,1,21,"2   6  13",80,12.9,"2/7/14","10/18/01",12.31506849,"F","",0,0,1
"1599",13,"interference","interference",4,16,1,"20140207T162848",12.1,1.2,8,1,6.28,6.96,26,1,26,"9   4  13",93,9.64,"2/7/14","10/18/01",12.31506849,"F","",0,0,1
"1600",13,"interference","interference",4,17,1,"20140207T162848",14,1.2,9,1,7.31,7.98,24,1,24,"13   4   7",90,10.7,"2/7/14","10/18/01",12.31506849,"F","",0,0,1
"1601",13,"interference","interference",4,18,1,"20140207T162848",15.8,1.2,10,1,2.59,3.24,26,1,26,"10  15   1",93,5.72,"2/7/14","10/18/01",12.31506849,"F","",0,0,1
"1602",13,"interference","interference",4,19,1,"20140207T162848",17.8,1.2,11,1,4.71,5.58,38,1,38,"15   5  18",89,8.36,"2/7/14","10/18/01",12.31506849,"F","",0,0,1
"1603",13,"interference","interference",4,20,1,"20140207T162848",19.7,1.2,12,1,13.82,14.44,39,1,39,"21   7  11",76,17.2,"2/7/14","10/18/01",12.31506849,"F","",0,0,1
"1604",13,"interference","interference",4,21,1,"20140207T162848",21.7,1.2,13,0,5.51,6.23,47,1,37,"4  12  21",91,8.9,"2/7/14","10/18/01",12.31506849,"F","",0,0,1
"1605",13,"interference","interference",4,22,1,"20140207T162848",19.7,1.2,12,0,6.57,7.18,30,1,40,"12  19   9",95,9.79,"2/7/14","10/18/01",12.31506849,"F","",0,0,1
"1606",13,"interference","interference",4,23,1,"20140207T162848",17.8,1.2,11,0,25.82,26.51,34,1,47,"17  15  15",101,29.5,"2/7/14","10/18/01",12.31506849,"F","",0,0,1
"1607",13,"interference","interference",4,24,1,"20140207T162848",15.8,1.2,10,1,4.57,5.16,36,1,36,"13   7  16",96,7.95,"2/7/14","10/18/01",12.31506849,"F","",0,0,1
"1608",13,"interference","interference",4,25,1,"20140207T162848",17.8,1.2,11,0,7.93,8.63,46,1,37,"4  17  16",81,11.5,"2/7/14","10/18/01",12.31506849,"F","",0,0,1
"1609",13,"interference","interference",4,26,1,"20140207T162848",15.8,1.2,10,0,6.6,7.35,38,1,28,"4   7  17",90,10.1,"2/7/14","10/18/01",12.31506849,"F","",0,0,1
"1610",13,"interference","interference",4,27,1,"20140207T162848",14,1.2,9,1,11.66,12.33,30,1,30,"8   8  14",89,14.8,"2/7/14","10/18/01",12.31506849,"F","",0,0,1
"1611",13,"interference","interference",4,28,1,"20140207T162848",15.8,1.2,10,0,6.21,6.97,28,1,22,"1   4  17",93,9.72,"2/7/14","10/18/01",12.31506849,"F","",0,0,1
"1612",13,"interference","interference",4,29,1,"20140207T162848",14,1.2,9,1,6.27,6.98,29,1,29,"4  15  10",88,9.63,"2/7/14","10/18/01",12.31506849,"F","",0,0,1
"1613",13,"interference","interference",4,30,1,"20140207T162848",15.8,1.2,10,1,24.42,25.01,45,1,45,"16  13  16",87,27.9,"2/7/14","10/18/01",12.31506849,"F","",0,0,1
"1614",13,"interference","interference",4,31,1,"20140207T162848",17.8,1.2,11,1,14.23,14.93,29,1,29,"8  18   3",86,17.4,"2/7/14","10/18/01",12.31506849,"F","",0,0,1
"1615",13,"interference","interference",4,32,1,"20140207T162848",19.7,1.2,12,1,6.58,7.25,41,1,41,"19  12  10",92,9.77,"2/7/14","10/18/01",12.31506849,"F","",0,0,1
"1616",13,"interference","interference",4,33,1,"20140207T162848",21.7,1.2,13,0,11.35,11.84,52,1,53,"22  10  21",97,14.6,"2/7/14","10/18/01",12.31506849,"F","",0,0,1
"1617",13,"interference","interference",4,34,1,"20140207T162848",19.7,1.2,12,0,23.67,24.35,53,1,43,"9  14  20",91,27.1,"2/7/14","10/18/01",12.31506849,"F","",0,0,1
"1618",13,"interference","interference",4,35,1,"20140207T162848",17.8,1.2,11,1,6.65,7.33,34,1,34,"13  17   4",97,10.2,"2/7/14","10/18/01",12.31506849,"F","",0,0,1
"1619",13,"interference","interference",4,36,1,"20140207T162848",19.7,1.2,12,1,17.51,18.17,33,1,33,"20  11   2",89,20.6,"2/7/14","10/18/01",12.31506849,"F","",0,0,1
"1670",14,"baseline","baseline",1,4,0,"2/25/14 15:04",2.3,1.2,2,1,2.08,2.91,4,1,4,"1  2  1",-1,5.67,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1671",14,"baseline","baseline",1,5,0,"2/25/14 15:04",3.74,1.2,3,1,3.13,3.9,6,1,6,"3  2  1",-1,6.75,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1672",14,"baseline","baseline",1,6,0,"2/25/14 15:04",5.28,1.2,4,1,1.97,2.4,7,1,7,"5  1  1",-1,5.45,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1673",14,"baseline","baseline",1,7,0,"2/25/14 15:04",6.9,1.2,5,1,2.98,3.91,14,1,14,"4  3  7",-1,7.23,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1674",14,"baseline","baseline",1,8,0,"2/25/14 15:04",8.59,1.2,6,1,1.61,2.39,13,1,13,"3  2  8",-1,5.34,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1675",14,"baseline","baseline",1,9,0,"2/25/14 15:04",10.3,1.2,7,1,1.5,2.4,21,1,21,"6   4  11",-1,5.77,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1676",14,"baseline","baseline",1,10,0,"2/25/14 15:04",12.1,1.2,8,1,2.65,3.39,23,1,23,"3   8  12",-1,6.41,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1677",14,"baseline","baseline",1,11,0,"2/25/14 15:04",14,1.2,9,1,1.09,1.9,28,1,28,"15   5   8",-1,5.25,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1678",14,"baseline","baseline",1,12,0,"2/25/14 15:04",15.8,1.2,10,1,4.3,4.92,32,1,32,"15  16   1",-1,8.37,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1679",14,"baseline","baseline",1,13,0,"2/25/14 15:04",17.8,1.2,11,0,6.77,7.42,39,1,49,"13  19  17",-1,11.1,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1680",14,"baseline","baseline",1,14,0,"2/25/14 15:04",15.8,1.2,10,1,3.69,4.87,40,1,40,"13  10  17",-1,8.43,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1681",14,"baseline","baseline",1,15,0,"2/25/14 15:04",17.8,1.2,11,1,6.74,7.91,39,1,39,"18  15   6",-1,11.4,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1682",14,"baseline","baseline",1,16,0,"2/25/14 15:04",19.7,1.2,12,1,9.3,10.42,37,1,37,"15   3  19",-1,13.9,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1683",14,"baseline","baseline",1,17,0,"2/25/14 15:04",21.7,1.2,13,1,4.84,5.91,49,1,49,"22  18   9",-1,9.39,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1684",14,"baseline","baseline",1,18,0,"2/25/14 15:04",23.7,1.2,14,1,9.38,10.41,47,1,47,"8  15  24",-1,13.7,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1685",14,"baseline","baseline",1,19,0,"2/25/14 15:04",25.8,1.2,15,1,7.04,7.91,44,1,44,"10  27   7",-1,11.2,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1686",14,"baseline","baseline",1,20,0,"2/25/14 15:04",27.9,1.2,16,1,10.19,11.4,73,1,73,"24  29  20",-1,14.8,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1687",14,"baseline","baseline",1,21,0,"2/25/14 15:04",30,1.2,17,1,3.99,4.91,85,1,85,"30  25  30",-1,8.28,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1688",14,"baseline","baseline",1,22,0,"2/25/14 15:04",32.1,1.2,18,1,7.95,8.92,83,1,83,"30  21  32",-1,12.4,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1689",14,"baseline","baseline",1,23,0,"2/25/14 15:04",34.2,1.2,19,0,13.57,14.42,73,1,89,"28  33  28",-1,17.7,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1690",14,"baseline","baseline",1,24,0,"2/25/14 15:04",32.1,1.2,18,1,8.41,12.91,47,1,47,"2  31  14",-1,16.2,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1691",14,"baseline","baseline",1,25,0,"2/25/14 15:04",34.2,1.2,19,1,19.12,19.91,71,1,71,"27  11  33",-1,23.4,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1692",14,"baseline","baseline",1,26,0,"2/25/14 15:04",36.4,1.2,20,0,15,15.92,61,1,63,"2  35  26",-1,19.3,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1693",14,"baseline","baseline",1,27,0,"2/25/14 15:04",34.2,1.2,19,1,5.46,6.42,86,1,86,"23  33  30",-1,9.9,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1694",14,"baseline","baseline",1,28,0,"2/25/14 15:04",36.4,1.2,20,1,10.69,11.9,72,1,72,"36  28   8",-1,15.2,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1695",14,"baseline","baseline",1,29,0,"2/25/14 15:04",38.6,1.2,21,1,5.46,6.41,91,1,91,"38  21  32",-1,10,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1696",14,"baseline","baseline",1,30,0,"2/25/14 15:04",40.8,1.2,22,1,4.13,4.92,45,1,45,"2  42   1",-1,8.05,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1697",14,"baseline","baseline",1,31,0,"2/25/14 15:04",43.1,1.2,23,1,8.34,9.41,88,1,88,"42  21  25",-1,13,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1708",14,"blindfold","blindfold",3,4,0,"2/25/14 15:28",2.3,1.2,2,1,1.34,1.91,5,1,5,"2  1  2",-1,4.55,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1709",14,"blindfold","blindfold",3,5,0,"2/25/14 15:28",3.74,1.2,3,1,2.44,2.9,11,1,11,"4  3  4",-1,6.19,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1710",14,"blindfold","blindfold",3,6,0,"2/25/14 15:28",5.28,1.2,4,1,4.26,4.91,11,1,11,"2  4  5",-1,8.01,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1711",14,"blindfold","blindfold",3,7,0,"2/25/14 15:28",6.9,1.2,5,1,2.81,3.91,18,1,18,"7  4  7",-1,7.25,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1712",14,"blindfold","blindfold",3,8,0,"2/25/14 15:28",8.59,1.2,6,1,1.68,2.39,20,1,20,"10   8   2",-1,5.35,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1713",14,"blindfold","blindfold",3,9,0,"2/25/14 15:28",10.3,1.2,7,1,4.36,4.91,23,1,23,"4   8  11",-1,8.04,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1714",14,"blindfold","blindfold",3,10,0,"2/25/14 15:28",12.1,1.2,8,1,4.81,5.42,32,1,32,"11   9  12",-1,8.67,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1715",14,"blindfold","blindfold",3,11,0,"2/25/14 15:28",14,1.2,9,1,4.77,5.41,22,1,22,"4  13   5",-1,8.86,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1716",14,"blindfold","blindfold",3,12,0,"2/25/14 15:28",15.8,1.2,10,1,2.64,3.41,27,1,27,"7  17   3",-1,6.78,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1717",14,"blindfold","blindfold",3,13,0,"2/25/14 15:28",17.8,1.2,11,1,4.25,4.91,35,1,35,"1  17  17",-1,8.29,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1718",14,"blindfold","blindfold",3,14,0,"2/25/14 15:28",19.7,1.2,12,1,2.27,2.89,25,1,25,"1  20   4",-1,6.03,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1719",14,"blindfold","blindfold",3,15,0,"2/25/14 15:28",21.7,1.2,13,0,16.3,17.42,52,1,49,"19  21   9",-1,20.9,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1720",14,"blindfold","blindfold",3,16,0,"2/25/14 15:28",19.7,1.2,12,1,2.41,3.4,27,1,27,"2  20   5",-1,6.42,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1721",14,"blindfold","blindfold",3,17,0,"2/25/14 15:28",21.7,1.2,13,1,8.18,8.91,43,1,43,"8  21  14",-1,12.3,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1722",14,"blindfold","blindfold",3,18,0,"2/25/14 15:28",23.7,1.2,14,1,8.56,9.41,55,1,55,"11  25  19",-1,12.9,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1723",14,"blindfold","blindfold",3,19,0,"2/25/14 15:28",25.8,1.2,15,1,7.01,7.91,32,1,32,"26   2   4",-1,11.1,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1724",14,"blindfold","blindfold",3,20,0,"2/25/14 15:28",27.9,1.2,16,0,7.95,8.9,53,1,54,"28   7  19",-1,12.3,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1725",14,"blindfold","blindfold",3,21,0,"2/25/14 15:28",25.8,1.2,15,1,4.74,5.42,40,1,40,"27   1  12",-1,8.56,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1726",14,"blindfold","blindfold",3,22,0,"2/25/14 15:28",27.9,1.2,16,1,7.19,7.92,60,1,60,"25  27   8",-1,11.2,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1727",14,"blindfold","blindfold",3,23,0,"2/25/14 15:28",30,1.2,17,1,8.23,8.92,57,1,57,"1  25  31",-1,12.2,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1728",14,"blindfold","blindfold",3,24,0,"2/25/14 15:28",32.1,1.2,18,0,22.44,23.41,98,1,86,"32  26  28",-1,26.9,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1729",14,"blindfold","blindfold",3,25,0,"2/25/14 15:28",30,1.2,17,1,9.25,9.91,67,1,67,"31   8  28",-1,13,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1730",14,"blindfold","blindfold",3,26,0,"2/25/14 15:28",32.1,1.2,18,1,6.93,7.91,70,1,70,"33  22  15",-1,11.5,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1731",14,"blindfold","blindfold",3,27,0,"2/25/14 15:28",34.2,1.2,19,0,8.58,9.4,79,1,89,"34  24  31",-1,13,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1732",14,"blindfold","blindfold",3,28,0,"2/25/14 15:28",32.1,1.2,18,1,9.03,9.91,59,1,59,"9  18  32",-1,13.4,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1733",14,"blindfold","blindfold",3,29,0,"2/25/14 15:28",34.2,1.2,19,0,13.9,14.91,54,1,60,"11  33  16",-1,18.4,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1734",14,"blindfold","blindfold",3,30,0,"2/25/14 15:28",32.1,1.2,18,1,10.01,11.41,73,1,73,"23  32  18",-1,14.9,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1735",14,"blindfold","blindfold",3,31,0,"2/25/14 15:28",34.2,1.2,19,1,9.14,9.9,78,1,78,"14  30  34",-1,13.4,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1787",14,"stillhands","stillhands",4,4,0,"2/25/14 15:39",2.3,1.2,2,1,1.36,1.9,5,1,5,"1  2  2",-1,4.58,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1788",14,"stillhands","stillhands",4,5,0,"2/25/14 15:39",3.74,1.2,3,1,2.65,3.41,9,1,9,"3  4  2",-1,6.44,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1789",14,"stillhands","stillhands",4,6,0,"2/25/14 15:39",5.28,1.2,4,1,3.51,4.41,12,1,12,"4  3  5",-1,7.72,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1790",14,"stillhands","stillhands",4,7,0,"2/25/14 15:39",6.9,1.2,5,1,1.82,2.41,14,1,14,"3  4  7",-1,5.71,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1791",14,"stillhands","stillhands",4,8,0,"2/25/14 15:39",8.59,1.2,6,1,2.97,3.9,13,1,13,"1  3  9",-1,7,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1792",14,"stillhands","stillhands",4,9,0,"2/25/14 15:39",10.3,1.2,7,1,6.18,6.92,25,1,25,"11   6   8",-1,10.1,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1793",14,"stillhands","stillhands",4,10,0,"2/25/14 15:39",12.1,1.2,8,1,4.64,5.42,29,1,29,"7  11  11",-1,8.68,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1794",14,"stillhands","stillhands",4,11,0,"2/25/14 15:39",14,1.2,9,1,5.58,6.4,24,1,24,"15   6   3",-1,9.79,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1795",14,"stillhands","stillhands",4,12,0,"2/25/14 15:39",15.8,1.2,10,1,6.46,7.4,28,1,28,"15  12   1",-1,10.6,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1796",14,"stillhands","stillhands",4,13,0,"2/25/14 15:39",17.8,1.2,11,1,3.6,4.4,39,1,39,"9  12  18",-1,7.68,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1797",14,"stillhands","stillhands",4,14,0,"2/25/14 15:39",19.7,1.2,12,1,3.88,4.92,37,1,37,"2  19  16",-1,8.13,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1798",14,"stillhands","stillhands",4,15,0,"2/25/14 15:39",21.7,1.2,13,1,4.57,5.41,32,1,32,"23   8   1",-1,8.52,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1799",14,"stillhands","stillhands",4,16,0,"2/25/14 15:39",23.7,1.2,14,1,4.97,5.9,51,1,51,"24  24   3",-1,9.32,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1800",14,"stillhands","stillhands",4,17,0,"2/25/14 15:39",25.8,1.2,15,1,13.15,13.92,58,1,58,"26  18  14",-1,17.5,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1801",14,"stillhands","stillhands",4,18,0,"2/25/14 15:39",27.9,1.2,16,1,6.27,7.4,39,1,39,"10   2  27",-1,10.4,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1802",14,"stillhands","stillhands",4,19,0,"2/25/14 15:39",30,1.2,17,0,13.73,14.41,62,1,69,"29  12  28",-1,17.6,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1803",14,"stillhands","stillhands",4,20,0,"2/25/14 15:39",27.9,1.2,16,0,14.23,14.91,65,1,71,"28  15  28",-1,18.3,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1804",14,"stillhands","stillhands",4,21,0,"2/25/14 15:39",25.8,1.2,15,1,9.53,10.4,71,1,71,"26  21  24",-1,14.1,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1805",14,"stillhands","stillhands",4,22,0,"2/25/14 15:39",27.9,1.2,16,1,8.83,9.92,66,1,66,"27  20  19",-1,13.4,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1806",14,"stillhands","stillhands",4,23,0,"2/25/14 15:39",30,1.2,17,1,8.71,9.4,47,1,47,"29   6  12",-1,12.7,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1807",14,"stillhands","stillhands",4,24,0,"2/25/14 15:39",32.1,1.2,18,0,17.8,18.91,72,1,75,"27  32  16",-1,22.5,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1808",14,"stillhands","stillhands",4,25,0,"2/25/14 15:39",30,1.2,17,1,8.77,9.9,45,1,45,"1  15  29",-1,13.1,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1809",14,"stillhands","stillhands",4,26,0,"2/25/14 15:39",32.1,1.2,18,1,11.09,12.42,85,1,85,"32  22  31",-1,15.9,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1810",14,"stillhands","stillhands",4,27,0,"2/25/14 15:39",34.2,1.2,19,0,6.67,9.91,66,1,56,"3  35  18",-1,13.3,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1811",14,"stillhands","stillhands",4,28,0,"2/25/14 15:39",32.1,1.2,18,1,4.87,5.9,75,1,75,"10  33  32",-1,9.17,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1812",14,"stillhands","stillhands",4,29,0,"2/25/14 15:39",34.2,1.2,19,1,5.36,5.92,54,1,54,"19  34   1",-1,9.23,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1813",14,"stillhands","stillhands",4,30,0,"2/25/14 15:39",36.4,1.2,20,1,8.8,9.91,101,1,101,"33  33  35",-1,13.4,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1814",14,"stillhands","stillhands",4,31,0,"2/25/14 15:39",38.6,1.2,21,1,6.8,7.92,95,1,95,"38  27  30",-1,11.4,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1748",14,"interference","interference",2,4,1,"2/25/14 15:16",2.3,1.2,2,1,2.21,3.1,4,1,4,"1  2  1",99,5.3,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1749",14,"interference","interference",2,5,1,"2/25/14 15:16",3.74,1.2,3,1,3,3.78,10,1,10,"1  4  5",101,6.31,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1750",14,"interference","interference",2,6,1,"2/25/14 15:16",5.28,1.2,4,1,4.54,5.19,11,1,11,"4  3  4",98,7.78,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1751",14,"interference","interference",2,7,1,"2/25/14 15:16",6.9,1.2,5,0,2.65,3.64,14,1,13,"2  7  4",100,6.08,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1752",14,"interference","interference",2,8,1,"2/25/14 15:16",5.28,1.2,4,1,5,5.96,12,1,12,"4  5  3",93,8.53,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1753",14,"interference","interference",2,9,1,"2/25/14 15:16",6.9,1.2,5,1,6.5,7.53,18,1,18,"6  5  7",98,10.1,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1754",14,"interference","interference",2,10,1,"2/25/14 15:16",8.59,1.2,6,1,4.72,5.73,24,1,24,"8  8  8",92,7.97,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1755",14,"interference","interference",2,11,1,"2/25/14 15:16",10.3,1.2,7,1,4.34,6.83,22,1,22,"6  11   5",97,9.41,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1756",14,"interference","interference",2,12,1,"2/25/14 15:16",12.1,1.2,8,1,2.17,2.78,36,1,36,"12  12  12",97,5.18,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1757",14,"interference","interference",2,13,1,"2/25/14 15:16",14,1.2,9,1,3.36,4.39,24,1,24,"6   4  14",101,7.12,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1758",14,"interference","interference",2,14,1,"2/25/14 15:16",15.8,1.2,10,1,12.8,13.86,35,1,35,"14   4  17",97,16.8,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1759",14,"interference","interference",2,15,1,"2/25/14 15:16",17.8,1.2,11,1,9.36,10.38,37,1,37,"18  16   3",99,13.1,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1760",14,"interference","interference",2,16,1,"2/25/14 15:16",19.7,1.2,12,1,5.98,6.98,41,1,41,"20  17   4",96,9.71,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1761",14,"interference","interference",2,17,1,"2/25/14 15:16",21.7,1.2,13,1,10.14,11.19,52,1,52,"22   7  23",100,14,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1762",14,"interference","interference",2,18,1,"2/25/14 15:16",23.7,1.2,14,0,20.51,21.55,35,1,45,"24   4  17",98,24.4,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1763",14,"interference","interference",2,19,1,"2/25/14 15:16",21.7,1.2,13,1,7.41,9.38,44,1,44,"22  17   5",98,12.2,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1764",14,"interference","interference",2,20,1,"2/25/14 15:16",23.7,1.2,14,0,15.95,16.99,61,1,56,"24   7  25",99,19.8,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1765",14,"interference","interference",2,21,1,"2/25/14 15:16",21.7,1.2,13,1,4.98,5.74,63,1,63,"20  22  21",98,8.52,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1766",14,"interference","interference",2,22,1,"2/25/14 15:16",23.7,1.2,14,1,8.05,8.88,49,1,49,"24  21   4",92,11.7,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1767",14,"interference","interference",2,23,1,"2/25/14 15:16",25.8,1.2,15,1,7.9,8.91,68,1,68,"27  20  21",97,11.7,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1768",14,"interference","interference",2,24,1,"2/25/14 15:16",27.9,1.2,16,1,19.15,20.21,47,1,47,"15  29   3",100,22.9,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1769",14,"interference","interference",2,25,1,"2/25/14 15:16",30,1.2,17,1,5.59,6.56,59,1,59,"1  30  28",100,8.98,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
"1770",14,"interference","interference",2,26,1,"2/25/14 15:16",32.1,1.2,18,0,11.57,12.61,53,1,63,"26   4  33",98,15.4,"2/25/14","1/4/02",12.15068493,"F","",0,0,1
