subnum, condition, task, order, trial,interference,date,max,exponent,threshold,correct,rt1,rt2,r,addends,sum,digits,int_score,trial_time
25,stillhands,stillhands,4,14,0,4/23/15 12:58,1.58E+01,1.20E+00,10,1,10.31,11.09,40,1,40,10  15  15,-1,1.78E+01
25,stillhands,stillhands,4,15,0,4/23/15 12:58,1.78E+01,1.20E+00,11,1,2.56,3.3,34,1,34,5  19  10,-1,9.89E+00
25,stillhands,stillhands,4,16,0,4/23/15 12:58,1.97E+01,1.20E+00,12,1,4.83,5.48,40,1,40,1  20  19,-1,1.21E+01
25,stillhands,stillhands,4,17,0,4/23/15 12:58,2.17E+01,1.20E+00,13,0,14.48,15.07,33,1,43,23  17   3,-1,2.19E+01
25,stillhands,stillhands,4,18,0,4/23/15 12:58,1.97E+01,1.20E+00,12,1,3.79,4.76,36,1,36,20  12   4,-1,1.13E+01
25,stillhands,stillhands,4,19,0,4/23/15 12:58,2.17E+01,1.20E+00,13,0,9.09,9.81,29,1,59,19  17  23,-1,1.68E+01
25,stillhands,stillhands,4,20,0,4/23/15 12:58,1.97E+01,1.20E+00,12,1,3.78,4.48,30,1,30,19   8   3,-1,1.10E+01
25,stillhands,stillhands,4,21,0,4/23/15 12:58,2.17E+01,1.20E+00,13,1,4.94,5.64,47,1,47,22   4  21,-1,1.26E+01
25,stillhands,stillhands,4,22,0,4/23/15 12:58,2.37E+01,1.20E+00,14,0,14.39,15.07,51,1,52,24  19   9,-1,2.18E+01
25,stillhands,stillhands,4,23,0,4/23/15 12:58,2.17E+01,1.20E+00,13,1,6.29,6.98,36,1,36,5  22   9,-1,1.36E+01
25,stillhands,stillhands,4,24,0,4/23/15 12:58,2.37E+01,1.20E+00,14,0,3.87,4.64,58,1,48,23  14  11,-1,1.14E+01
25,stillhands,stillhands,4,25,0,4/23/15 12:58,2.17E+01,1.20E+00,13,1,2.73,3.48,46,1,46,5  18  23,-1,1.03E+01
25,stillhands,stillhands,4,26,0,4/23/15 12:58,2.37E+01,1.20E+00,14,1,1.08,1.75,34,1,34,5  25   4,-1,8.53E+00
25,stillhands,stillhands,4,27,0,4/23/15 12:58,2.58E+01,1.20E+00,15,0,4.08,4.72,45,1,55,19  25  11,-1,1.15E+01
25,stillhands,stillhands,4,28,0,4/23/15 12:58,2.37E+01,1.20E+00,14,1,5.85,6.47,56,1,56,23  10  23,-1,1.31E+01
25,stillhands,stillhands,4,29,0,4/23/15 12:58,2.58E+01,1.20E+00,15,1,7.01,7.8,58,1,58,7  27  24,-1,1.47E+01
25,stillhands,stillhands,4,30,0,4/23/15 12:58,2.79E+01,1.20E+00,16,1,1.88,2.48,33,1,33,3  27   3,-1,9.03E+00
25,stillhands,stillhands,4,31,0,4/23/15 12:58,3.00E+01,1.20E+00,17,0,17.55,18.21,63,1,60,22  29   9,-1,2.49E+01
25,stillhands,stillhands,4,32,0,4/23/15 12:58,2.79E+01,1.20E+00,16,1,7.44,8.1,52,1,52,27  17   8,-1,1.49E+01
25,stillhands,stillhands,4,33,0,4/23/15 12:58,3.00E+01,1.20E+00,17,0,14.58,15.27,66,1,82,29  25  28,-1,2.19E+01
25,stillhands,stillhands,4,34,0,4/23/15 12:58,2.79E+01,1.20E+00,16,1,4.77,5.44,53,1,53,27  22   4,-1,1.23E+01
25,stillhands,stillhands,4,35,0,4/23/15 12:58,3.00E+01,1.20E+00,17,1,1.72,2.38,41,1,41,29   2  10,-1,8.71E+00
25,stillhands,stillhands,4,36,0,4/23/15 12:58,3.21E+01,1.20E+00,18,1,7.06,7.75,86,1,86,33  30  23,-1,1.45E+01
25,stillhands,stillhands,4,37,0,4/23/15 12:58,3.42E+01,1.20E+00,19,1,9.72,10.46,70,1,70,34  16  20,-1,1.72E+01
25,stillhands,stillhands,4,38,0,4/23/15 12:58,3.64E+01,1.20E+00,20,1,2.11,2.88,48,1,48,1  37  10,-1,9.46E+00
25,stillhands,stillhands,4,39,0,4/23/15 12:58,3.86E+01,1.20E+00,21,1,1.2,1.84,45,1,45,40   4   1,-1,8.29E+00
25,stillhands,stillhands,4,40,0,4/23/15 12:58,4.08E+01,1.20E+00,22,0,9.17,9.87,52,1,92,42  31  19,-1,1.67E+01
26,baseline,baseline,2,1,0,4/23/15 16:41,3,1.20E+00,1,1,2.69,3.12,6,1,6,3  1  2,-1,1.06E+01
26,baseline,baseline,2,2,0,4/23/15 16:41,3,1.20E+00,1,1,0.79,1.25,8,1,8,1  4  3,-1,7.84E+00
26,baseline,baseline,2,3,0,4/23/15 16:41,3,1.20E+00,1,1,1.02,1.46,6,1,6,1  2  3,-1,7.75E+00
26,baseline,baseline,2,4,0,4/23/15 16:41,2.30E+00,1.20E+00,2,1,0.47,0.92,6,1,6,2  2  2,-1,7.02E+00
26,baseline,baseline,2,5,0,4/23/15 16:41,3.74E+00,1.20E+00,3,1,1.55,2.01,8,1,8,1  3  4,-1,8.56E+00
26,baseline,baseline,2,6,0,4/23/15 16:41,5.28E+00,1.20E+00,4,1,1.26,1.71,7,1,7,1  4  2,-1,8.09E+00
26,baseline,baseline,2,7,0,4/23/15 16:41,6.90E+00,1.20E+00,5,1,1.55,2.11,11,1,11,2  3  6,-1,8.51E+00
26,baseline,baseline,2,8,0,4/23/15 16:41,8.59E+00,1.20E+00,6,1,1.54,2.24,18,1,18,9  6  3,-1,8.83E+00
26,baseline,baseline,2,9,0,4/23/15 16:41,1.03E+01,1.20E+00,7,1,1.36,1.99,23,1,23,11  10   2,-1,8.34E+00
26,baseline,baseline,2,10,0,4/23/15 16:41,1.21E+01,1.20E+00,8,1,1.18,1.92,31,1,31,10  11  10,-1,8.38E+00
26,baseline,baseline,2,11,0,4/23/15 16:41,1.40E+01,1.20E+00,9,1,1.81,2.35,33,1,33,15   4  14,-1,9.26E+00
26,baseline,baseline,2,12,0,4/23/15 16:41,1.58E+01,1.20E+00,10,1,1.7,2.24,22,1,22,3  15   4,-1,8.98E+00
26,baseline,baseline,2,13,0,4/23/15 16:41,1.78E+01,1.20E+00,11,1,3.43,4.27,36,1,36,1  18  17,-1,1.11E+01
26,baseline,baseline,2,14,0,4/23/15 16:41,1.97E+01,1.20E+00,12,1,2.33,3.06,43,1,43,19  15   9,-1,9.92E+00
26,baseline,baseline,2,15,0,4/23/15 16:41,2.17E+01,1.20E+00,13,1,7.1,8.16,58,1,58,21  22  15,-1,1.51E+01
26,baseline,baseline,2,16,0,4/23/15 16:41,2.37E+01,1.20E+00,14,1,5.76,6.53,52,1,52,9  25  18,-1,1.33E+01
26,baseline,baseline,2,17,0,4/23/15 16:41,2.58E+01,1.20E+00,15,1,5.53,6.27,57,1,57,24   8  25,-1,1.30E+01
26,baseline,baseline,2,18,0,4/23/15 16:41,2.79E+01,1.20E+00,16,1,4.1,5.16,56,1,56,12  16  28,-1,1.18E+01
26,baseline,baseline,2,19,0,4/23/15 16:41,3.00E+01,1.20E+00,17,1,2.63,4.18,73,1,73,31  24  18,-1,1.10E+01
26,baseline,baseline,2,20,0,4/23/15 16:41,3.21E+01,1.20E+00,18,1,1.8,2.48,92,1,92,30  31  31,-1,9.18E+00
26,baseline,baseline,2,21,0,4/23/15 16:41,3.42E+01,1.20E+00,19,1,5.31,5.98,60,1,60,5  34  21,-1,1.28E+01
26,baseline,baseline,2,22,0,4/23/15 16:41,3.64E+01,1.20E+00,20,0,9.12,9.86,60,1,70,6  37  27,-1,1.68E+01
26,baseline,baseline,2,23,0,4/23/15 16:41,3.42E+01,1.20E+00,19,0,9.45,10.17,70,1,50,12  35   3,-1,1.68E+01
26,baseline,baseline,2,24,0,4/23/15 16:41,3.21E+01,1.20E+00,18,0,3.47,4.35,42,1,43,31   3   9,-1,1.10E+01
26,baseline,baseline,2,25,0,4/23/15 16:41,3.00E+01,1.20E+00,17,1,1.13,2.01,48,1,48,30  12   6,-1,8.55E+00
26,baseline,baseline,2,26,0,4/23/15 16:41,3.21E+01,1.20E+00,18,0,4.37,5.11,46,1,66,20  13  33,-1,1.19E+01
26,baseline,baseline,2,27,0,4/23/15 16:41,3.00E+01,1.20E+00,17,1,3.47,4.2,62,1,62,28  30   4,-1,1.08E+01
26,baseline,baseline,2,28,0,4/23/15 16:41,3.21E+01,1.20E+00,18,1,3.97,4.74,81,1,81,20  32  29,-1,1.14E+01
26,baseline,baseline,2,29,0,4/23/15 16:41,3.42E+01,1.20E+00,19,1,1.86,2.66,47,1,47,33   4  10,-1,9.31E+00
26,baseline,baseline,2,30,0,4/23/15 16:41,3.64E+01,1.20E+00,20,1,11.65,12.35,80,1,80,13  32  35,-1,1.92E+01
26,baseline,baseline,2,31,0,4/23/15 16:41,3.86E+01,1.20E+00,21,1,3.57,4.3,82,1,82,30  39  13,-1,1.11E+01
26,baseline,baseline,2,32,0,4/23/15 16:41,4.08E+01,1.20E+00,22,1,1.77,2.36,77,1,77,30   7  40,-1,8.89E+00
26,baseline,baseline,2,33,0,4/23/15 16:41,4.31E+01,1.20E+00,23,1,1.95,2.8,68,1,68,42   9  17,-1,9.73E+00
26,baseline,baseline,2,34,0,4/23/15 16:41,4.53E+01,1.20E+00,24,1,6.01,6.72,98,1,98,25  28  45,-1,1.36E+01
26,baseline,baseline,2,35,0,4/23/15 16:41,4.76E+01,1.20E+00,25,0,5.27,6.27,103,1,111,17  48  46,-1,1.35E+01
26,baseline,baseline,2,36,0,4/23/15 16:41,4.53E+01,1.20E+00,24,0,10.05,10.97,114,1,112,46  34  32,-1,1.81E+01
26,baseline,baseline,2,37,0,4/23/15 16:41,4.31E+01,1.20E+00,23,1,2.13,2.74,99,1,99,40  17  42,-1,9.55E+00
26,baseline,baseline,2,38,0,4/23/15 16:41,4.53E+01,1.20E+00,24,1,2.25,2.87,86,1,86,33   9  44,-1,9.75E+00
26,baseline,baseline,2,39,0,4/23/15 16:41,4.76E+01,1.20E+00,25,1,5.11,6.24,100,1,100,26  26  48,-1,1.33E+01
26,baseline,baseline,2,40,0,4/23/15 16:41,4.99E+01,1.20E+00,26,0,7.16,7.84,75,1,74,49   7  18,-1,1.47E+01
26,baseline,baseline,2,41,0,4/23/15 16:41,4.76E+01,1.20E+00,25,1,24.88,25.65,83,1,83,29  49   5,-1,3.25E+01
26,baseline,baseline,2,42,0,4/23/15 16:41,4.99E+01,1.20E+00,26,1,14.31,15.52,123,1,123,37  37  49,-1,2.27E+01
26,blindfold,blindfold,1,1,0,4/23/15 16:31,3,1.20E+00,1,1,0.56,1.03,6,1,6,2  2  2,-1,8.35E+00
26,blindfold,blindfold,1,2,0,4/23/15 16:31,3,1.20E+00,1,1,1.19,1.62,6,1,6,2  1  3,-1,7.95E+00
26,blindfold,blindfold,1,3,0,4/23/15 16:31,3,1.20E+00,1,1,1.33,1.83,6,1,6,2  2  2,-1,7.95E+00
26,blindfold,blindfold,1,4,0,4/23/15 16:31,2.30E+00,1.20E+00,2,1,0.65,1.16,5,1,5,2  2  1,-1,7.34E+00
26,blindfold,blindfold,1,5,0,4/23/15 16:31,3.74E+00,1.20E+00,3,1,1.71,2.35,10,1,10,2  4  4,-1,8.89E+00
26,blindfold,blindfold,1,6,0,4/23/15 16:31,5.28E+00,1.20E+00,4,1,1.48,1.92,8,1,8,1  4  3,-1,8.43E+00
26,blindfold,blindfold,1,7,0,4/23/15 16:31,6.90E+00,1.20E+00,5,1,1.27,1.86,11,1,11,6  1  4,-1,8.44E+00
26,blindfold,blindfold,1,8,0,4/23/15 16:31,8.59E+00,1.20E+00,6,1,1.22,2,18,1,18,9  1  8,-1,8.40E+00
26,blindfold,blindfold,1,9,0,4/23/15 16:31,1.03E+01,1.20E+00,7,1,1.89,2.53,24,1,24,3  11  10,-1,9.03E+00
26,blindfold,blindfold,1,10,0,4/23/15 16:31,1.21E+01,1.20E+00,8,1,1.85,2.66,27,1,27,2  13  12,-1,9.15E+00
26,blindfold,blindfold,1,11,0,4/23/15 16:31,1.40E+01,1.20E+00,9,1,1.29,1.87,22,1,22,7  14   1,-1,8.57E+00
26,blindfold,blindfold,1,12,0,4/23/15 16:31,1.58E+01,1.20E+00,10,1,5.74,6.4,30,1,30,11   4  15,-1,1.32E+01
26,blindfold,blindfold,1,13,0,4/23/15 16:31,1.78E+01,1.20E+00,11,1,2.33,2.95,49,1,49,13  18  18,-1,9.79E+00
26,blindfold,blindfold,1,14,0,4/23/15 16:31,1.97E+01,1.20E+00,12,1,2.02,2.82,38,1,38,21   1  16,-1,9.56E+00
26,blindfold,blindfold,1,15,0,4/23/15 16:31,2.17E+01,1.20E+00,13,1,1.17,1.82,40,1,40,16  22   2,-1,8.40E+00
26,blindfold,blindfold,1,16,0,4/23/15 16:31,2.37E+01,1.20E+00,14,1,6.11,6.88,71,1,71,24  23  24,-1,1.38E+01
26,blindfold,blindfold,1,17,0,4/23/15 16:31,2.58E+01,1.20E+00,15,1,1.17,1.84,29,1,29,1   2  26,-1,8.36E+00
26,blindfold,blindfold,1,18,0,4/23/15 16:31,2.79E+01,1.20E+00,16,0,5.89,6.6,68,1,58,28  26   4,-1,1.34E+01
26,blindfold,blindfold,1,19,0,4/23/15 16:31,2.58E+01,1.20E+00,15,1,1.58,2.28,39,1,39,27   9   3,-1,8.96E+00
26,blindfold,blindfold,1,20,0,4/23/15 16:31,2.79E+01,1.20E+00,16,0,5.89,6.65,58,1,55,27   5  23,-1,1.35E+01
26,blindfold,blindfold,1,21,0,4/23/15 16:31,2.58E+01,1.20E+00,15,1,5.19,7.81,65,1,65,13  25  27,-1,1.47E+01
26,blindfold,blindfold,1,22,0,4/23/15 16:31,2.79E+01,1.20E+00,16,1,2.45,4.07,53,1,53,28   3  22,-1,1.07E+01
26,blindfold,blindfold,1,23,0,4/23/15 16:31,3.00E+01,1.20E+00,17,1,1.13,1.81,63,1,63,4  29  30,-1,8.43E+00
26,blindfold,blindfold,1,24,0,4/23/15 16:31,3.21E+01,1.20E+00,18,1,0.87,1.59,65,1,65,31  29   5,-1,8.28E+00
26,blindfold,blindfold,1,25,0,4/23/15 16:31,3.42E+01,1.20E+00,19,1,2.86,3.52,69,1,69,10  34  25,-1,1.03E+01
26,blindfold,blindfold,1,26,0,4/23/15 16:31,3.64E+01,1.20E+00,20,0,4.94,5.73,75,1,74,37   1  36,-1,1.26E+01
26,blindfold,blindfold,1,27,0,4/23/15 16:31,3.42E+01,1.20E+00,19,1,1.74,2.49,59,1,59,18   8  33,-1,9.13E+00
26,blindfold,blindfold,1,28,0,4/23/15 16:31,3.64E+01,1.20E+00,20,1,4.02,4.73,87,1,87,31  35  21,-1,1.17E+01
26,blindfold,blindfold,1,29,0,4/23/15 16:31,3.86E+01,1.20E+00,21,1,3.92,4.89,80,1,80,35   7  38,-1,1.17E+01
26,blindfold,blindfold,1,30,0,4/23/15 16:31,4.08E+01,1.20E+00,22,1,1.96,2.66,84,1,84,40  32  12,-1,9.20E+00
26,blindfold,blindfold,1,31,0,4/23/15 16:31,4.31E+01,1.20E+00,23,1,6.61,7.4,69,1,69,11  15  43,-1,1.43E+01
26,blindfold,blindfold,1,32,0,4/23/15 16:31,4.53E+01,1.20E+00,24,1,2.07,2.78,89,1,89,5  44  40,-1,9.50E+00
26,blindfold,blindfold,1,33,0,4/23/15 16:31,4.76E+01,1.20E+00,25,1,5.98,6.77,75,1,75,2  24  49,-1,1.35E+01
26,blindfold,blindfold,1,34,0,4/23/15 16:31,4.99E+01,1.20E+00,26,1,2.05,2.76,85,1,85,50  32   3,-1,9.31E+00
26,blindfold,blindfold,1,35,0,4/23/15 16:31,5.22E+01,1.20E+00,27,1,2.23,2.91,70,1,70,11   6  53,-1,9.60E+00
26,blindfold,blindfold,1,36,0,4/23/15 16:31,5.45E+01,1.20E+00,28,1,3.15,4.19,115,1,115,55  52   8,-1,1.09E+01
26,blindfold,blindfold,1,37,0,4/23/15 16:31,5.69E+01,1.20E+00,29,1,1.21,2.15,108,1,108,50  56   2,-1,8.69E+00
26,blindfold,blindfold,1,38,0,4/23/15 16:31,5.92E+01,1.20E+00,30,0,6.17,6.82,77,1,87,58   2  27,-1,1.35E+01
26,blindfold,blindfold,1,39,0,4/23/15 16:31,5.69E+01,1.20E+00,29,1,6.71,7.77,123,1,123,38  28  57,-1,1.47E+01
26,blindfold,blindfold,1,40,0,4/23/15 16:31,5.92E+01,1.20E+00,30,1,7.55,8.75,175,1,175,58  59  58,-1,1.60E+01
26,blindfold,blindfold,1,41,0,4/23/15 16:31,6.16E+01,1.20E+00,31,0,5.63,6.87,128,1,144,61  47  36,-1,1.39E+01
26,blindfold,blindfold,1,42,0,4/23/15 16:31,5.92E+01,1.20E+00,30,1,2.26,3.26,117,1,117,56  59   2,-1,1.01E+01
26,blindfold,blindfold,1,43,0,4/23/15 16:31,6.16E+01,1.20E+00,31,0,5.99,6.67,91,1,103,62   2  39,-1,1.34E+01
26,blindfold,blindfold,1,44,0,4/23/15 16:31,5.92E+01,1.20E+00,30,1,4.87,5.82,104,1,104,20  24  60,-1,1.26E+01
26,blindfold,blindfold,1,45,0,4/23/15 16:31,6.16E+01,1.20E+00,31,1,1.55,2.49,134,1,134,62  40  32,-1,9.27E+00
26,blindfold,blindfold,1,46,0,4/23/15 16:31,6.40E+01,1.20E+00,32,0,2.06,2.93,102,1,122,65  35  22,-1,1.00E+01
26,interference,interference,3,1,1,4/23/15 16:53,3,1.20E+00,1,1,3.51,4.08,5,1,5,1  2  2,98,7.83E+00
26,interference,interference,3,2,1,4/23/15 16:53,3,1.20E+00,1,1,3.16,3.72,6,1,6,3  1  2,86,6.78E+00
26,interference,interference,3,3,1,4/23/15 16:53,3,1.20E+00,1,1,4.82,5.42,7,1,7,1  2  4,98,8.56E+00
26,interference,interference,3,4,1,4/23/15 16:53,2.30E+00,1.20E+00,2,1,3.78,4.36,5,1,5,1  2  2,90,7.27E+00
26,interference,interference,3,5,1,4/23/15 16:53,3.74E+00,1.20E+00,3,1,7,7.62,6,1,6,4  1  1,96,1.09E+01
26,interference,interference,3,6,1,4/23/15 16:53,5.28E+00,1.20E+00,4,1,5.57,6.29,11,1,11,3  2  6,81,9.41E+00
26,interference,interference,3,7,1,4/23/15 16:53,6.90E+00,1.20E+00,5,1,3.1,3.98,17,1,17,4  8  5,98,7.30E+00
26,interference,interference,3,8,1,4/23/15 16:53,8.59E+00,1.20E+00,6,1,2.95,3.82,17,1,17,3  9  5,101,7.17E+00
26,interference,interference,3,9,1,4/23/15 16:53,1.03E+01,1.20E+00,7,1,4.23,4.94,21,1,21,10   9   2,95,8.02E+00
26,interference,interference,3,10,1,4/23/15 16:53,1.21E+01,1.20E+00,8,1,4.21,4.9,24,1,24,6  13   5,92,8.42E+00
26,interference,interference,3,11,1,4/23/15 16:53,1.40E+01,1.20E+00,9,0,4.07,4.83,31,1,29,8  14   7,91,8.26E+00
26,interference,interference,3,12,1,4/23/15 16:53,1.21E+01,1.20E+00,8,1,2.76,3.5,23,1,23,6   4  13,90,7.02E+00
26,interference,interference,3,13,1,4/23/15 16:53,1.40E+01,1.20E+00,9,0,16.13,17.02,51,1,41,14  13  14,74,2.07E+01
26,interference,interference,3,14,1,4/23/15 16:53,1.21E+01,1.20E+00,8,1,4.85,5.63,19,1,19,6  12   1,62,8.90E+00
26,interference,interference,3,15,1,4/23/15 16:53,1.40E+01,1.20E+00,9,0,4.36,5.1,25,1,35,13  14   8,89,8.54E+00
26,interference,interference,3,16,1,4/23/15 16:53,1.21E+01,1.20E+00,8,1,16.4,17.15,32,1,32,11  12   9,89,2.05E+01
26,interference,interference,3,17,1,4/23/15 16:53,1.40E+01,1.20E+00,9,0,5.57,6.31,43,1,33,12   6  15,88,9.73E+00
26,interference,interference,3,18,1,4/23/15 16:53,1.21E+01,1.20E+00,8,1,5.02,5.81,15,1,15,12   1   2,88,8.88E+00
26,interference,interference,3,19,1,4/23/15 16:53,1.40E+01,1.20E+00,9,1,6.36,7.07,31,1,31,5  13  13,92,1.06E+01
26,interference,interference,3,20,1,4/23/15 16:53,1.58E+01,1.20E+00,10,1,9.68,10.56,37,1,37,9  12  16,96,1.41E+01
26,interference,interference,3,21,1,4/23/15 16:53,1.78E+01,1.20E+00,11,1,5.31,6.06,30,1,30,19   9   2,93,9.31E+00
26,interference,interference,3,22,1,4/23/15 16:53,1.97E+01,1.20E+00,12,1,5.49,6.24,49,1,49,21  20   8,94,9.63E+00
26,interference,interference,3,23,1,4/23/15 16:53,2.17E+01,1.20E+00,13,1,4.9,5.83,31,1,31,9  21   1,91,9.25E+00
26,interference,interference,3,24,1,4/23/15 16:53,2.37E+01,1.20E+00,14,1,6.16,7.2,51,1,51,5  21  25,93,1.09E+01
26,interference,interference,3,25,1,4/23/15 16:53,2.58E+01,1.20E+00,15,1,12.88,13.73,71,1,71,23  26  22,73,1.74E+01
26,interference,interference,3,26,1,4/23/15 16:53,2.79E+01,1.20E+00,16,1,4,4.78,53,1,53,22  28   3,95,8.17E+00
26,interference,interference,3,27,1,4/23/15 16:53,3.00E+01,1.20E+00,17,0,10.3,11.01,70,1,60,24   7  29,53,1.46E+01
26,interference,interference,3,28,1,4/23/15 16:53,2.79E+01,1.20E+00,16,1,2.41,3.16,34,1,34,29   1   4,95,6.55E+00
26,interference,interference,3,29,1,4/23/15 16:53,3.00E+01,1.20E+00,17,0,8.09,8.89,43,1,63,22  29  12,86,1.24E+01
26,interference,interference,3,30,1,4/23/15 16:53,2.79E+01,1.20E+00,16,1,12.44,14.75,65,1,65,11  26  28,93,1.83E+01
26,interference,interference,3,31,1,4/23/15 16:53,3.00E+01,1.20E+00,17,1,10.84,11.51,77,1,77,30  29  18,87,1.50E+01
26,interference,interference,3,32,1,4/23/15 16:53,3.21E+01,1.20E+00,18,0,11.59,12.34,74,1,84,33  32  19,91,1.59E+01
26,interference,interference,3,33,1,4/23/15 16:53,3.00E+01,1.20E+00,17,1,3.55,4.32,59,1,59,26   3  30,97,7.77E+00
26,interference,interference,3,34,1,4/23/15 16:53,3.21E+01,1.20E+00,18,1,4.93,5.62,55,1,55,1  23  31,93,9.09E+00
26,interference,interference,3,35,1,4/23/15 16:53,3.42E+01,1.20E+00,19,1,15.67,16.83,68,1,68,34  25   9,79,2.04E+01
26,interference,interference,3,36,1,4/23/15 16:53,3.64E+01,1.20E+00,20,1,7.14,7.95,48,1,48,37   4   7,95,1.16E+01
26,interference,interference,3,37,1,4/23/15 16:53,3.86E+01,1.20E+00,21,1,4.72,5.41,66,1,66,5  23  38,94,9.01E+00
26,interference,interference,3,38,1,4/23/15 16:53,4.08E+01,1.20E+00,22,0,5.25,6.37,115,1,105,27  40  38,89,9.86E+00
26,interference,interference,3,39,1,4/23/15 16:53,3.86E+01,1.20E+00,21,0,10.67,11.76,75,1,74,38  19  17,87,1.55E+01
26,interference,interference,3,40,1,4/23/15 16:53,3.64E+01,1.20E+00,20,0,6.49,7.33,60,1,70,27  35   8,86,1.08E+01
26,interference,interference,3,41,1,4/23/15 16:53,3.42E+01,1.20E+00,19,1,11.9,12.72,94,1,94,33  34  27,84,1.63E+01
26,interference,interference,3,42,1,4/23/15 16:53,3.64E+01,1.20E+00,20,1,9.45,10.31,69,1,69,37   3  29,76,1.38E+01
26,interference,interference,3,43,1,4/23/15 16:53,3.86E+01,1.20E+00,21,1,9.9,10.9,86,1,86,24  40  22,89,1.44E+01
26,interference,interference,3,44,1,4/23/15 16:53,4.08E+01,1.20E+00,22,1,5.73,6.59,72,1,72,40  21  11,88,1.00E+01
26,interference,interference,3,45,1,4/23/15 16:53,4.31E+01,1.20E+00,23,0,11.87,12.97,112,1,115,43  42  30,88,1.66E+01
26,stillhands,stillhands,4,1,0,4/23/15 17:03,3,1.20E+00,1,1,3.7,4.23,6,1,6,3  1  2,-1,1.16E+01
26,stillhands,stillhands,4,2,0,4/23/15 17:03,3,1.20E+00,1,1,1.28,1.71,5,1,5,1  2  2,-1,7.94E+00
26,stillhands,stillhands,4,3,0,4/23/15 17:03,3,1.20E+00,1,1,1.49,2.02,8,1,8,1  4  3,-1,8.52E+00
26,stillhands,stillhands,4,4,0,4/23/15 17:03,2.30E+00,1.20E+00,2,1,0.89,1.36,6,1,6,3  2  1,-1,7.63E+00
26,stillhands,stillhands,4,5,0,4/23/15 17:03,3.74E+00,1.20E+00,3,1,1.21,1.76,6,1,6,2  1  3,-1,8.06E+00
26,stillhands,stillhands,4,6,0,4/23/15 17:03,5.28E+00,1.20E+00,4,1,1.46,2.31,12,1,12,4  2  6,-1,8.80E+00
26,stillhands,stillhands,4,7,0,4/23/15 17:03,6.90E+00,1.20E+00,5,1,3.36,4.13,12,1,12,3  1  8,-1,1.05E+01
26,stillhands,stillhands,4,8,0,4/23/15 17:03,8.59E+00,1.20E+00,6,1,3.07,3.85,18,1,18,7  2  9,-1,1.03E+01
26,stillhands,stillhands,4,9,0,4/23/15 17:03,1.03E+01,1.20E+00,7,1,1.62,2.37,23,1,23,10   4   9,-1,8.94E+00
26,stillhands,stillhands,4,10,0,4/23/15 17:03,1.21E+01,1.20E+00,8,1,8.64,9.32,19,1,19,6   2  11,-1,1.58E+01
26,stillhands,stillhands,4,11,0,4/23/15 17:03,1.40E+01,1.20E+00,9,1,1.55,2.36,37,1,37,13  14  10,-1,9.11E+00
26,stillhands,stillhands,4,12,0,4/23/15 17:03,1.58E+01,1.20E+00,10,1,4.21,4.86,32,1,32,5  11  16,-1,1.16E+01
26,stillhands,stillhands,4,13,0,4/23/15 17:03,1.78E+01,1.20E+00,11,1,8.44,9.45,38,1,38,19  16   3,-1,1.62E+01
26,stillhands,stillhands,4,14,0,4/23/15 17:03,1.97E+01,1.20E+00,12,1,1.66,2.45,45,1,45,8  17  20,-1,9.11E+00
26,stillhands,stillhands,4,15,0,4/23/15 17:03,2.17E+01,1.20E+00,13,1,1.51,2.44,33,1,33,2  23   8,-1,8.94E+00
26,stillhands,stillhands,4,16,0,4/23/15 17:03,2.37E+01,1.20E+00,14,1,4.35,5.29,47,1,47,14   9  24,-1,1.21E+01
26,stillhands,stillhands,4,17,0,4/23/15 17:03,2.58E+01,1.20E+00,15,1,2.33,3.12,53,1,53,26  22   5,-1,1.00E+01
26,stillhands,stillhands,4,18,0,4/23/15 17:03,2.79E+01,1.20E+00,16,0,14.48,15.18,66,1,61,16  28  17,-1,2.20E+01
26,stillhands,stillhands,4,19,0,4/23/15 17:03,2.58E+01,1.20E+00,15,1,1.71,2.4,49,1,49,1  27  21,-1,9.22E+00
26,stillhands,stillhands,4,20,0,4/23/15 17:03,2.79E+01,1.20E+00,16,1,1.75,2.77,50,1,50,15   8  27,-1,9.50E+00
26,stillhands,stillhands,4,21,0,4/23/15 17:03,3.00E+01,1.20E+00,17,1,0.9,1.83,37,1,37,30   2   5,-1,8.32E+00
26,stillhands,stillhands,4,22,0,4/23/15 17:03,3.21E+01,1.20E+00,18,1,10.58,11.45,68,1,68,31  15  22,-1,1.83E+01
26,stillhands,stillhands,4,23,0,4/23/15 17:03,3.42E+01,1.20E+00,19,0,4.12,5.09,87,1,100,33  32  35,-1,1.20E+01
26,stillhands,stillhands,4,24,0,4/23/15 17:03,3.21E+01,1.20E+00,18,1,1.85,2.61,64,1,64,22  32  10,-1,9.26E+00
26,stillhands,stillhands,4,25,0,4/23/15 17:03,3.42E+01,1.20E+00,19,1,9.38,11.95,74,1,74,21  19  34,-1,1.88E+01
26,stillhands,stillhands,4,26,0,4/23/15 17:03,3.64E+01,1.20E+00,20,0,10.46,11.33,76,1,86,26  37  23,-1,1.84E+01
26,stillhands,stillhands,4,27,0,4/23/15 17:03,3.42E+01,1.20E+00,19,1,6.58,7.34,62,1,62,21   8  33,-1,1.41E+01
26,stillhands,stillhands,4,28,0,4/23/15 17:03,3.64E+01,1.20E+00,20,0,19.36,20.15,71,1,92,27  36  29,-1,2.70E+01
